# units: x[m] radius[m] area_ratio[-] gas_T[K] gas_p[Pa] mach[-] t_adiabatic_wall[K] h_gas[W/(m^2 K)] q_convective[W/m^2] q_radiative[W/m^2] q_total[W/m^2] t_wall_hot[K] t_wall_cold[K] wall_conductivity[W/(m K)] coolant_T[K] coolant_p[Pa] coolant_rho[kg/m^3] coolant_cp[J/(kg K)] coolant_velocity[m/s] reynolds[-] prandtl[-] nusselt[-] h_coolant[W/(m^2 K)] fin_efficiency[-] friction_factor[-] channel_width[m] land_width[m] hydraulic_diameter[m]
x,radius,area_ratio,gas_T,gas_p,mach,t_adiabatic_wall,h_gas,q_convective,q_radiative,q_total,t_wall_hot,t_wall_cold,wall_conductivity,coolant_T,coolant_p,coolant_rho,coolant_cp,coolant_velocity,reynolds,prandtl,nusselt,h_coolant,fin_efficiency,friction_factor,channel_width,land_width,hydraulic_diameter
0.03688362174,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9659.937677,27477066.29,0,27477066.29,538.14854,479.0085694,324.1715711,236.9489344,10279368.69,9.84529025,14344.42429,211.8865701,609037.7631,0.6778650786,835.4116317,60551.94708,0.3218883939,0.02429808611,0.001404962946,0.001404962946,0.002276791319
0.03961574187,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9660.968649,27485929.86,0,27485929.86,537.5346223,478.3732946,324.1590792,236.1125358,10287508.74,9.884076261,14340.76016,211.055108,610351.3111,0.6779584983,836.898877,60505.398,0.3220029933,0.02429748569,0.001404962946,0.001404962946,0.002276791319
0.042347862,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9661.999477,27494791.9,0,27494791.9,536.9209518,477.7382694,324.1465922,235.2759068,10295610.69,9.922875231,14337.09662,210.2298713,611670.7873,0.6780533404,838.3928611,60458.7466,0.3221179885,0.02429688511,0.001404962946,0.001404962946,0.002276791319
0.04507998213,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9663.030159,27503652.38,0,27503652.38,536.3075307,477.1034963,324.1341103,234.4390468,10303674.9,9.961687229,14333.43365,209.4107891,612996.2329,0.678149615,839.8936316,60411.99234,0.3222333819,0.02429628437,0.001404962946,0.001404962946,0.002276791319
0.04781210226,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9664.060688,27512511.26,0,27512511.26,535.6943615,476.4689778,324.1216334,233.6019557,10311702.06,10.00051264,14329.77124,208.5977848,614327.6888,0.6782473322,841.4012363,60365.13471,0.3223491762,0.02429568346,0.001404962946,0.001404962946,0.002276791319
0.05054422239,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9665.09107,27521368.57,0,27521368.57,535.0814417,475.8347114,324.1091615,232.7646308,10319701.99,10.03936007,14326.10969,207.790613,615665.1788,0.678346508,842.9157067,60318.17442,0.3224653705,0.0242950824,0.001404962946,0.001404962946,0.002276791319
0.05327634252,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9666.121508,27530226.06,0,27530226.06,534.46865,475.2005714,324.0966922,231.9270133,10327921.19,10.07845171,14322.45652,206.9846483,617008.265,0.678447302,844.4366403,60271.14411,0.3225818796,0.02429448141,0.001404962946,0.001404962946,0.002276791319
0.05600846265,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9667.140808,27538987.52,0,27538987.52,533.8626404,474.5734441,324.0843608,231.0831572,10336183.4,10.12359019,14317.62856,206.0617571,618379.2555,0.6785472723,845.9872335,60218.76363,0.3227125528,0.02429387057,0.001404962946,0.001404962946,0.002276791319
0.05874058278,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9668.155935,27547712.83,0,27547712.83,533.2592686,473.9490405,324.0720831,230.2369858,10344398.62,10.17082806,14312.38969,205.1047143,619764.2545,0.6786482761,847.5531758,60164.42751,0.3228485276,0.02429325618,0.001404962946,0.001404962946,0.002276791319
0.0614727029,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9669.170723,27556434.93,0,27556434.93,532.6562551,473.3250017,324.0598126,229.3905939,10352567.34,10.21808318,14307.15176,204.1561756,621155.6617,0.6787512042,849.1265878,60109.97088,0.3229849987,0.02429264166,0.001404962946,0.001404962946,0.002276791319
0.06420482303,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9670.185166,27565153.78,0,27565153.78,532.053603,472.7013313,324.0475493,228.5439812,10360690.04,10.26535561,14301.91475,203.2160271,622553.5235,0.6788560706,850.7075258,60055.39303,0.3231219695,0.024292027,0.001404962946,0.001404962946,0.002276791319
0.06693694316,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9671.199257,27573869.31,0,27573869.31,531.4513158,472.0780325,324.0352935,227.6971473,10368767.22,10.31264541,14296.67864,202.2841571,623957.887,0.6789628898,852.2960467,60000.69324,0.3232594434,0.02429141221,0.001404962946,0.001404962946,0.002276791319
0.06966906329,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9672.212991,27582581.49,0,27582581.49,530.8493966,471.4551088,324.0230451,226.8500918,10376799.34,10.35995263,14291.44341,201.3604557,625368.7994,0.6790716762,853.892208,59945.87079,0.3233974241,0.02429079729,0.001404962946,0.001404962946,0.002276791319
0.07240118342,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9673.226361,27591290.26,0,27591290.26,530.247849,470.8325637,324.0108041,226.0028144,10384786.87,10.40727735,14286.20904,200.4448151,626786.3085,0.6791824448,855.4960679,59890.92495,0.3235359151,0.02429018223,0.001404962946,0.001404962946,0.002276791319
0.07513330355,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9674.239362,27599995.57,0,27599995.57,529.6466763,470.2104009,323.9985708,225.1553148,10392730.28,10.4546196,14280.97551,199.5371294,628210.4626,0.6792952105,857.107685,59835.855,0.32367492,0.02428956703,0.001404962946,0.001404962946,0.002276791319
0.07786542368,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9675.251988,27608697.36,0,27608697.36,529.0458819,469.5886237,323.9863451,224.3075926,10400630.01,10.50197944,14275.7428,198.6372945,629641.3101,0.6794099885,858.7271186,59780.66019,0.3238144424,0.02428895169,0.001404962946,0.001404962946,0.002276791319
0.08059754381,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9676.264233,27617395.61,0,27617395.61,528.4454682,468.9672348,323.974127,223.459646,10408486.51,10.54935701,14270.51089,197.7452068,631078.9032,0.6795267944,860.3544317,59725.33968,0.3239544863,0.02428833622,0.001404962946,0.001404962946,0.002276791319
0.08332966394,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9677.276087,27626090.2,0,27626090.2,527.8454417,468.3462407,323.9619168,222.6114786,10416300.23,10.59675215,14265.27977,196.8607696,632523.2843,0.6796456433,861.9896768,59669.89297,0.3240950547,0.0242877206,0.001404962946,0.001404962946,0.002276791319
0.08606178407,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9678.287547,27634781.12,0,27634781.12,527.245804,467.7256432,323.9497145,221.7630876,10424071.59,10.64416504,14260.04942,195.9838818,633974.5079,0.6797665516,863.6329203,59614.31915,0.3242361518,0.02428710484,0.001404962946,0.001404962946,0.002276791319
0.0887939042,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9679.298606,27643468.31,0,27643468.31,526.6465588,467.105446,323.93752,220.9144726,10431801.02,10.69159574,14254.81982,195.1144464,635432.6245,0.6798895352,865.2842239,59558.61744,0.3243777815,0.02428648895,0.001404962946,0.001404962946,0.002276791319
0.09152602432,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9680.309257,27652151.71,0,27652151.71,526.0477097,466.4856531,323.9253336,220.0656333,10439488.95,10.73904428,14249.59095,194.2523682,636897.6851,0.6800146105,866.9436498,59502.78709,0.3245199474,0.02428587291,0.001404962946,0.001404962946,0.002276791319
0.09425814445,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9681.319493,27660831.26,0,27660831.26,525.4492604,465.8662682,323.9131553,219.2165695,10447135.78,10.78651071,14244.36279,193.3975536,638369.7409,0.680141794,868.6112611,59446.82731,0.3246626536,0.02428525672,0.001404962946,0.001404962946,0.002276791319
0.09699026458,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9682.329309,27669506.92,0,27669506.92,524.8512148,465.2472953,323.9009851,218.3672809,10454741.93,10.83399507,14239.13532,192.5499106,639848.8439,0.6802711026,870.2871214,59390.73732,0.3248059038,0.02428464039,0.001404962946,0.001404962946,0.002276791319
0.09972238471,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9683.338696,27678178.61,0,27678178.61,524.2535766,464.6287382,323.8888231,217.5177673,10462307.79,10.88149741,14233.90854,191.7093489,641335.0465,0.6804025533,871.971295,59334.51635,0.324949702,0.02428402392,0.001404962946,0.001404962946,0.002276791319
0.1024545048,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9684.347646,27686846.26,0,27686846.26,523.6563513,464.0106029,323.8766695,216.6680307,10469833.76,10.92901765,14228.68243,190.8757813,642828.3971,0.6805361629,873.663842,59278.16375,0.3250940519,0.02428340731,0.001404962946,0.001404962946,0.002276791319
0.105186625,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9685.356155,27695509.84,0,27695509.84,523.0595405,463.3928906,323.8645243,215.8180675,10477320.23,10.976556,14223.45696,190.0491177,644328.9553,0.6806719495,875.364835,59221.67849,0.3252389579,0.02428279054,0.001404962946,0.001404962946,0.002276791319
0.1079187451,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9686.364215,27704169.27,0,27704169.27,522.463149,462.7756066,323.8523876,214.9678787,10484767.59,11.02411242,14218.23212,189.2292733,645836.7726,0.6808099307,877.0743377,59165.05986,0.3253844239,0.02428217364,0.001404962946,0.001404962946,0.002276791319
0.1106508652,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9687.371819,27712824.51,0,27712824.51,521.8671809,462.1587551,323.8402594,214.1174642,10492176.22,11.07168697,14213.0079,188.4161636,647351.9032,0.6809501244,878.7924169,59108.30704,0.3255304541,0.02428155658,0.001404962946,0.001404962946,0.002276791319
0.1133829854,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9688.378958,27721475.47,0,27721475.47,521.2716401,461.5423401,323.8281398,213.2668238,10499546.49,11.11927966,14207.78428,187.6097055,648874.4019,0.6810925489,880.5191405,59051.41923,0.3256770525,0.02428093938,0.001404962946,0.001404962946,0.002276791319
