# units: x[m] radius[m] area_ratio[-] pressure[Pa] temperature[K] density[kg/m^3] velocity[m/s] mach[-] sound_speed[m/s] gamma_s[-] cp[J/(kg K)] molar_mass[kg/mol] supersonic[-]
x,radius,area_ratio,pressure,temperature,density,velocity,mach,sound_speed,gamma_s,cp,molar_mass,supersonic
0.1458333333,0.1073312629,3.2,5387670.423,3375.193188,2.428162716,302.8058565,0.1898977397,1594.573253,1.145950122,8122.284459,0.01264764265,0
0.15,0.1073312629,3.2,5387670.423,3375.193188,2.428162716,302.8058565,0.1898977397,1594.573253,1.145950122,8122.284459,0.01264764265,0
0.1541666667,0.1073312629,3.2,5387670.423,3375.193188,2.428162716,302.8058565,0.1898977397,1594.573253,1.145950122,8122.284459,0.01264764265,0
0.1583333333,0.1073312629,3.2,5387670.423,3375.193188,2.428162716,302.8058565,0.1898977397,1594.573253,1.145950122,8122.284459,0.01264764265,0
0.1625,0.1073312629,3.2,5387670.423,3375.193188,2.428162716,302.8058565,0.1898977397,1594.573253,1.145950122,8122.284459,0.01264764265,0
0.1666666667,0.1073312629,3.2,5387670.423,3375.193188,2.428162716,302.8058565,0.1898977397,1594.573253,1.145950122,8122.284459,0.01264764265,0
0.1708333333,0.1073312629,3.2,5387670.423,3375.193188,2.428162716,302.8058565,0.1898977397,1594.573253,1.145950122,8122.284459,0.01264764265,0
0.175,0.1073312629,3.2,5387670.423,3375.193188,2.428162716,302.8058565,0.1898977397,1594.573253,1.145950122,8122.284459,0.01264764265,0
0.1791666667,0.1073312629,3.2,5387670.423,3375.193188,2.428162716,302.8058565,0.1898977397,1594.573253,1.145950122,8122.284459,0.01264764265,0
0.1833333333,0.1073312629,3.2,5387670.423,3375.193188,2.428162716,302.8058565,0.1898977397,1594.573253,1.145950122,8122.284459,0.01264764265,0
0.1875,0.1073312629,3.2,5387670.423,3375.193188,2.428162716,302.8058565,0.1898977397,1594.573253,1.145950122,8122.284459,0.01264764265,0
0.1916666667,0.1073312629,3.2,5387670.423,3375.193188,2.428162716,302.8058565,0.1898977397,1594.573253,1.145950122,8122.284459,0.01264764265,0
0.1958333333,0.1073312629,3.2,5387670.423,3375.193188,2.428162716,302.8058565,0.1898977397,1594.573253,1.145950122,8122.284459,0.01264764265,0
0.2,0.1073312629,3.2,5387670.423,3375.193188,2.428162716,302.8058565,0.1898977397,1594.573253,1.145950122,8122.284459,0.01264764265,0
0.2041666667,0.1073312629,3.2,5387670.423,3375.193188,2.428162716,302.8058565,0.1898977397,1594.573253,1.145950122,8122.284459,0.01264764265,0
0.2083333333,0.1073312629,3.2,5387670.423,3375.193188,2.428162716,302.8058565,0.1898977397,1594.573253,1.145950122,8122.284459,0.01264764265,0
0.2125,0.1073312629,3.2,5387670.423,3375.193188,2.428162716,302.8058565,0.1898977397,1594.573253,1.145950122,8122.284459,0.01264764265,0
