# Ignis real-fluid property table: oxygen
# generated 2026-09-17T07:22:34Z by tools/build_coolant_tables.py
# source: CoolProp 8.0.0 reference EOS for Oxygen
# units: T[K] p[Pa] rho[kg/m3] cp[J/(kg K)] h[J/kg] mu[Pa s] k[W/(m K)] valid[0/1]
# critical: Tc=154.599390 pc=5046410.521187 rhoc=426.934049 Ttriple=54.361000 M=0.031998800 acentric=0.022200
# saturation curve (p[Pa],Tsat[K]); NaN above the critical pressure
#sat 500000:108.80617 557888.3:110.38295 622478.71:112.00676 694547.18:113.67942 774959.49:115.40285 864681.67:117.179 964791.58:119.0099 1076491.9:120.89762 1201124.4:122.84428 1340186.5:124.85203 1495348.8:126.92302 1668475.2:129.0594 1861645.6:131.26328 2077180.6:133.53666 2317669.5:135.8814 2586001.4:138.29909 2885399.8:140.79089 3219461.6:143.35734 3592199.9:145.99788 4008092.6:148.70991 4472136:151.48654 4989904.7:154.30815 5567618.9:nan 6212218.8:nan 6931448.4:nan 7733948:nan 8629358.2:nan 9628435.9:nan 10743184:nan 11986993:nan 13374806:nan 14923296:nan 16651064:nan 18578868:nan 20729866:nan 23129899:nan 25807800:nan 28795740:nan 32129613:nan 35849470:nan 40000000:nan
#grid nT=95 np=41
T,p,rho,cp,h,mu,k,valid
60,500000,1282.6035,1672.3012,-183879.4136,0.00058040194,0.19414324,1
60,557888.3,1282.6732,1672.1718,-183843.5514,0.0005806723,0.19416669,1
60,622478.71,1282.7511,1672.0276,-183803.536,0.00058097399,0.19419286,1
60,694547.18,1282.8378,1671.867,-183758.8862,0.00058131067,0.19422205,1
60,774959.49,1282.9346,1671.688,-183709.0652,0.00058168639,0.19425461,1
60,864681.67,1283.0425,1671.4886,-183653.4738,0.00058210569,0.19429093,1
60,964791.58,1283.1629,1671.2666,-183591.4433,0.00058257364,0.19433145,1
60,1076491.9,1283.2971,1671.0194,-183522.2276,0.00058309589,0.19437664,1
60,1201124.4,1283.4467,1670.7442,-183444.9939,0.00058367876,0.19442705,1
60,1340186.5,1283.6134,1670.4379,-183358.813,0.00058432931,0.19448327,1
60,1495348.8,1283.7993,1670.0972,-183262.6475,0.00058505542,0.19454597,1
60,1668475.2,1284.0065,1669.7183,-183155.3399,0.0005858659,0.1946159,1
60,1861645.6,1284.2375,1669.297,-183035.5982,0.00058677059,0.19469388,1
60,2077180.6,1284.4948,1668.8288,-182901.9805,0.00058778049,0.19478084,1
60,2317669.5,1284.7815,1668.3088,-182752.8772,0.00058890791,0.1948778,1
60,2586001.4,1285.1008,1667.7314,-182586.4917,0.00059016657,0.1949859,1
60,2885399.8,1285.4564,1667.0908,-182400.8186,0.00059157188,0.19510641,1
60,3219461.6,1285.8525,1666.3804,-182193.6194,0.00059314102,0.19524075,1
60,3592199.9,1286.2933,1665.5931,-181962.395,0.00059489325,0.19539049,1
60,4008092.6,1286.784,1664.7215,-181704.3556,0.00059685012,0.19555736,1
60,4472136,1287.3299,1663.7571,-181416.3867,0.00059903576,0.19574331,1
60,4989904.7,1287.9371,1662.6913,-181095.0109,0.0006014772,0.19595048,1
60,5567618.9,1288.6123,1661.5144,-180736.3458,0.00060420474,0.19618126,1
60,6212218.8,1289.3628,1660.2166,-180336.0563,0.00060725237,0.19643828,1
60,6931448.4,1290.1966,1658.7871,-179889.3023,0.00061065822,0.19672448,1
60,7733948,1291.1226,1657.2148,-179390.6786,0.0006144651,0.19704307,1
60,8629358.2,1292.1504,1655.4882,-178834.1502,0.00061872113,0.19739764,1
60,9628435.9,1293.2906,1653.5954,-178212.9775,0.00062348038,0.19779213,1
60,10743184,1294.5546,1651.5244,-177519.6348,0.00062880376,0.19823088,1
60,11986993,1295.9551,1649.2629,-176745.7186,0.00063475987,0.19871868,1
60,13374806,1297.5056,1646.7992,-175881.8455,0.00064142605,0.19926077,1
60,14923296,1299.2208,1644.1219,-174917.5385,0.00064888965,0.19986293,1
60,16651064,1301.1166,1641.2203,-173841.1006,0.00065724942,0.20053144,1
60,18578868,1303.21,1638.085,-172639.4749,0.00066661713,0.20127318,1
60,20729866,1305.5192,1634.7083,-171298.0881,0.00067711949,0.20209562,1
60,23129899,1308.0637,1631.0843,-169800.6786,0.00068890036,0.20300687,1
60,25807800,1310.8639,1627.2099,-168129.1057,0.00070212331,0.20401567,1
60,28795740,1313.9418,1623.0851,-166263.1391,0.00071697468,0.20513142,1
60,32129613,1317.32,1618.7134,-164180.2272,0.00073366708,0.2063642,1
60,35849470,1321.0224,1614.1028,-161855.2428,0.00075244351,0.20772468,1
60,40000000,1325.0735,1609.2658,-159260.2033,0.00077358223,0.20922418,1
70,500000,1237.6692,1677.0403,-167122.6124,0.00037336293,0.1799557,1
70,557888.3,1237.7529,1676.9177,-167087.9211,0.00037354757,0.17998531,1
70,622478.71,1237.8462,1676.7812,-167049.2102,0.0003737536,0.18001834,1
70,694547.18,1237.9502,1676.6291,-167006.0134,0.00037398351,0.18005518,1
70,774959.49,1238.0662,1676.4598,-166957.8106,0.00037424007,0.18009627,1
70,864681.67,1238.1955,1676.2714,-166904.0208,0.00037452636,0.18014209,1
70,964791.58,1238.3397,1676.0617,-166843.9957,0.00037484584,0.18019319,1
70,1076491.9,1238.5004,1675.8285,-166777.0117,0.00037520236,0.18025018,1
70,1201124.4,1238.6796,1675.5692,-166702.2608,0.00037560022,0.18031373,1
70,1340186.5,1238.8792,1675.281,-166618.8408,0.00037604423,0.18038458,1
70,1495348.8,1239.1017,1674.9608,-166525.7448,0.00037653976,0.18046358,1
70,1668475.2,1239.3497,1674.6052,-166421.848,0.00037709278,0.18055165,1
70,1861645.6,1239.6259,1674.2106,-166305.8948,0.00037770999,0.18064982,1
70,2077180.6,1239.9335,1673.7729,-166176.4827,0.00037839887,0.18075924,1
70,2317669.5,1240.2761,1673.2878,-166032.0454,0.00037916775,0.18088119,1
70,2586001.4,1240.6575,1672.7504,-165870.8335,0.00038002597,0.18101707,1
70,2885399.8,1241.0821,1672.1557,-165690.8926,0.00038098396,0.18116847,1
70,3219461.6,1241.5545,1671.4982,-165490.0396,0.00038205336,0.18133712,1
70,3592199.9,1242.0801,1670.772,-165265.8349,0.0003832472,0.18152495,1
70,4008092.6,1242.6647,1669.9709,-165015.5526,0.00038458005,0.18173411,1
70,4472136,1243.3145,1669.0881,-164736.1464,0.0003860682,0.18196695,1
70,4989904.7,1244.0367,1668.1168,-164424.2113,0.0003877299,0.18222611,1
70,5567618.9,1244.8389,1667.0497,-164075.9409,0.00038958556,0.18251446,1
70,6212218.8,1245.7295,1665.8795,-163687.08,0.00039165804,0.18283521,1
70,6931448.4,1246.7178,1664.5985,-163252.8706,0.00039397296,0.18319186,1
70,7733948,1247.8138,1663.1993,-162767.992,0.00039655904,0.18358829,1
70,8629358.2,1249.0286,1661.6745,-162226.4939,0.0003994485,0.18402875,1
70,9628435.9,1250.3741,1660.017,-161621.7212,0.00040267751,0.18451789,1
70,10743184,1251.8631,1658.2205,-160946.2296,0.0004062867,0.18506082,1
70,11986993,1253.5096,1656.2794,-160191.6925,0.00041032178,0.18566311,1
70,13374806,1255.3288,1654.1892,-159348.7956,0.00041483416,0.18633085,1
70,14923296,1257.3366,1651.9471,-158407.1206,0.0004198818,0.18707061,1
70,16651064,1259.5504,1649.5521,-157355.0148,0.0004255301,0.18788957,1
70,18578868,1261.9884,1647.0056,-156179.4471,0.0004318529,0.18879543,1
70,20729866,1264.6702,1644.3119,-154865.8477,0.00043893377,0.18979652,1
70,23129899,1267.6162,1641.4785,-153397.9306,0.00044686737,0.19090172,1
70,25807800,1270.8479,1638.5169,-151757.4983,0.00045576117,0.19212054,1
70,28795740,1274.3877,1635.4428,-149924.2256,0.0004657373,0.19346305,1
70,32129613,1278.2587,1632.2769,-147875.4235,0.00047693492,0.19493986,1
70,35849470,1282.4848,1629.045,-145585.7788,0.0004895128,0.1965621,1
70,40000000,1287.0903,1625.7786,-143027.0709,0.00050365248,0.19834134,1
80,500000,1191.2954,1680.0736,-150343.8447,0.00026234777,0.16573397,1
80,557888.3,1191.3978,1679.8902,-150310.6452,0.00026248697,0.16577012,1
80,622478.71,1191.5119,1679.6861,-150273.5954,0.00026264229,0.16581044,1
80,694547.18,1191.6392,1679.4588,-150232.248,0.00026281558,0.1658554,1
80,774959.49,1191.781,1679.2059,-150186.1035,0.00026300893,0.16590554,1
80,864681.67,1191.9391,1678.9246,-150134.6041,0.00026322467,0.16596145,1
80,964791.58,1192.1154,1678.6118,-150077.1267,0.00026346537,0.16602379,1
80,1076491.9,1192.3117,1678.2641,-150012.9755,0.00026373394,0.16609329,1
80,1201124.4,1192.5306,1677.8777,-149941.3733,0.0002640336,0.16617077,1
80,1340186.5,1192.7744,1677.4486,-149861.4517,0.00026436795,0.16625713,1
80,1495348.8,1193.046,1676.9722,-149772.2405,0.000264741,0.16635338,1
80,1668475.2,1193.3484,1676.4437,-149672.6555,0.00026515723,0.16646065,1
80,1861645.6,1193.6852,1675.8578,-149561.4849,0.00026562164,0.16658017,1
80,2077180.6,1194.0601,1675.2087,-149437.3742,0.0002661398,0.16671332,1
80,2317669.5,1194.4773,1674.4902,-149298.8092,0.00026671795,0.16686164,1
80,2586001.4,1194.9415,1673.6954,-149144.0963,0.00026736303,0.16702682,1
80,2885399.8,1195.4578,1672.8173,-148971.3417,0.00026808278,0.16721073,1
80,3219461.6,1196.0318,1671.8481,-148778.4266,0.00026888587,0.16741546,1
80,3592199.9,1196.6699,1670.7796,-148562.9803,0.00026978194,0.1676433,1
80,4008092.6,1197.3787,1669.6033,-148322.3499,0.00027078178,0.16789679,1
80,4472136,1198.1658,1668.3101,-148053.5653,0.00027189741,0.16817872,1
80,4989904.7,1199.0394,1666.8909,-147753.3012,0.00027314229,0.16849218,1
80,5567618.9,1200.0085,1665.336,-147417.8334,0.00027453142,0.16884056,1
80,6212218.8,1201.0827,1663.6358,-147042.9902,0.00027608158,0.16922758,1
80,6931448.4,1202.2729,1661.7809,-146624.0973,0.00027781151,0.16965734,1
80,7733948,1203.5903,1659.762,-146155.9167,0.00027974217,0.1701343,1
80,8629358.2,1205.0476,1657.5702,-145632.5772,0.00028189701,0.17066334,1
80,9628435.9,1206.6582,1655.1977,-145047.4973,0.00028430227,0.17124981,1
80,10743184,1208.4365,1652.6377,-144393.298,0.00028698735,0.17189948,1
80,11986993,1210.3979,1649.8847,-143661.7063,0.00028998518,0.17261864,1
80,13374806,1212.5591,1646.9354,-142843.4462,0.00029333273,0.17341409,1
80,14923296,1214.9374,1643.7888,-141928.1183,0.00029707153,0.17429314,1
80,16651064,1217.5514,1640.4468,-140904.0651,0.00030124824,0.17526365,1
80,18578868,1220.4206,1636.9145,-139758.2222,0.00030591543,0.17633404,1
80,20729866,1223.5653,1633.2011,-138475.9526,0.00031113236,0.17751326,1
80,23129899,1227.0068,1629.3201,-137040.8649,0.00031696597,0.17881081,1
80,25807800,1230.7669,1625.2899,-135434.6124,0.000323492,0.18023669,1
80,28795740,1234.8682,1621.134,-133636.6727,0.00033079629,0.1818014,1
80,32129613,1239.3336,1616.8817,-131624.1072,0.00033897638,0.18351586,1
80,35849470,1244.1862,1612.5681,-129371.2974,0.00034814329,0.18539137,1
80,40000000,1249.4493,1608.2339,-126849.6589,0.00035842369,0.18743952,1
90,500000,1142.9935,1696.8061,-133474.5841,0.00019643965,0.15134957,1
90,557888.3,1143.1215,1696.5129,-133443.7193,0.00019655463,0.15139317,1
90,622478.71,1143.2643,1696.1866,-133409.2683,0.0001966829,0.15144179,1
90,694547.18,1143.4233,1695.8236,-133370.8128,0.00019682599,0.151496,1
90,774959.49,1143.6006,1695.4199,-133327.8852,0.00019698561,0.15155643,1
90,864681.67,1143.7982,1694.9711,-133279.9632,0.00019716367,0.1516238,1
90,964791.58,1144.0183,1694.4724,-133226.4626,0.0001973623,0.1516989,1
90,1076491.9,1144.2634,1693.9185,-133166.7303,0.00019758385,0.1517826,1
90,1201124.4,1144.5365,1693.3037,-133100.0358,0.00019783097,0.15187588,1
90,1340186.5,1144.8405,1692.6215,-133025.562,0.0001981066,0.15197981,1
90,1495348.8,1145.179,1691.8651,-132942.3947,0.00019841402,0.1520956,1
90,1668475.2,1145.5557,1691.027,-132849.5105,0.00019875688,0.15222458,1
90,1861645.6,1145.9748,1690.0991,-132745.7637,0.00019913925,0.15236821,1
90,2077180.6,1146.441,1689.0728,-132629.8715,0.00019956567,0.15252814,1
90,2317669.5,1146.9594,1687.9385,-132500.3963,0.00020004117,0.15270618,1
90,2586001.4,1147.5356,1686.6864,-132355.7276,0.00020057138,0.15290431,1
90,2885399.8,1148.1758,1685.3057,-132194.0597,0.00020116256,0.15312475,1
90,3219461.6,1148.8867,1683.7853,-132013.3674,0.00020182168,0.15336992,1
90,3592199.9,1149.6758,1682.1133,-131811.3788,0.0002025565,0.15364252,1
90,4008092.6,1150.5512,1680.2776,-131585.5443,0.00020337566,0.1539455,1
90,4472136,1151.5217,1678.2655,-131333.001,0.00020428877,0.15428209,1
90,4989904.7,1152.597,1676.0643,-131050.5335,0.00020530653,0.15465586,1
90,5567618.9,1153.7875,1673.6612,-130734.5289,0.00020644086,0.15507071,1
90,6212218.8,1155.1045,1671.0435,-130380.9266,0.00020770501,0.1555309,1
90,6931448.4,1156.5602,1668.1992,-129985.1612,0.00020911375,0.15604106,1
90,7733948,1158.1678,1665.1169,-129542.0981,0.00021068351,0.15660628,1
90,8629358.2,1159.9412,1661.7865,-129045.9619,0.0002124326,0.15723203,1
90,9628435.9,1161.8956,1658.1994,-128490.2553,0.00021438143,0.15792426,1
90,10743184,1164.0467,1654.3491,-127867.6681,0.00021655275,0.1586894,1
90,11986993,1166.4117,1650.2317,-127169.976,0.00021897194,0.15953435,1
90,13374806,1169.0081,1645.8463,-126387.9275,0.00022166734,0.16046654,1
90,14923296,1171.8547,1641.1957,-125511.1177,0.00022467064,0.16149387,1
90,16651064,1174.9708,1636.2868,-124527.8493,0.00022801731,0.16262477,1
90,18578868,1178.3767,1631.1312,-123424.9777,0.00023174709,0.16386819,1
90,20729866,1182.0931,1625.7455,-122187.7411,0.0002359046,0.16523353,1
90,23129899,1186.1412,1620.1518,-120799.5739,0.00024054004,0.16673068,1
90,25807800,1190.5426,1614.378,-119241.9022,0.00024570996,0.16836994,1
90,28795740,1195.319,1608.458,-117493.9203,0.00025147823,0.17016198,1
90,32129613,1200.4924,1602.4313,-115532.3478,0.00025791717,0.17211779,1
90,35849470,1206.0843,1596.3435,-113331.1662,0.00026510882,0.17424858,1
90,40000000,1212.1161,1590.2455,-110861.333,0.00027314654,0.17656573,1
100,500000,1091.5924,1735.4404,-116335.0756,0.00015299509,0.13677637,1
100,557888.3,1091.7577,1734.9543,-116308.0107,0.00015309848,0.13682861,1
100,622478.71,1091.9418,1734.4137,-116277.7866,0.00015321379,0.13688684,1
100,694547.18,1092.1469,1733.813,-116244.0311,0.00015334238,0.13695175,1
100,774959.49,1092.3754,1733.1456,-116206.3278,0.00015348579,0.1370241,1
100,864681.67,1092.6299,1732.4044,-116164.2102,0.0001536457,0.13710472,1
100,964791.58,1092.9132,1731.5819,-116117.1554,0.000153824,0.13719455,1
100,1076491.9,1093.2286,1730.6697,-116064.5774,0.0001540228,0.13729463,1
100,1201124.4,1093.5797,1729.6585,-116005.819,0.00015424443,0.1374061,1
100,1340186.5,1093.9702,1728.5385,-115940.1427,0.0001544915,0.13753024,1
100,1495348.8,1094.4046,1727.2991,-115866.7206,0.00015476688,0.13766847,1
100,1668475.2,1094.8875,1725.9287,-115784.6228,0.00015507381,0.13782233,1
100,1861645.6,1095.4243,1724.4149,-115692.8045,0.00015541585,0.13799357,1
100,2077180.6,1096.0206,1722.7446,-115590.0903,0.00015579698,0.13818408,1
100,2317669.5,1096.6828,1720.9039,-115475.1584,0.00015622159,0.13839596,1
100,2586001.4,1097.4177,1718.8781,-115346.52,0.00015669458,0.13863154,1
100,2885399.8,1098.2328,1716.6517,-115202.4985,0.00015722139,0.13889336,1
100,3219461.6,1099.1365,1714.209,-115041.2036,0.00015780803,0.13918422,1
100,3592199.9,1100.1375,1711.5334,-114860.5032,0.00015846119,0.13950719,1
100,4008092.6,1101.2457,1708.6086,-114657.9913,0.00015918827,0.13986564,1
100,4472136,1102.4714,1705.418,-114430.9508,0.00015999747,0.14026323,1
100,4989904.7,1103.8259,1701.9452,-114176.3121,0.00016089787,0.14070396,1
100,5567618.9,1105.3215,1698.1748,-113890.6055,0.00016189954,0.14119219,1
100,6212218.8,1106.9711,1694.0922,-113569.9081,0.00016301362,0.14173261,1
100,6931448.4,1108.7885,1689.6844,-113209.7827,0.00016425245,0.14233028,1
100,7733948,1110.7886,1684.9403,-112805.2102,0.00016562968,0.14299059,1
100,8629358.2,1112.9868,1679.8514,-112350.5125,0.00016716043,0.14371916,1
100,9628435.9,1115.3996,1674.4123,-111839.2668,0.00016886145,0.14452136,1
100,10743184,1118.0442,1668.6214,-111264.2096,0.00017075131,0.14539294,1
100,11986993,1120.9384,1662.4811,-110617.1297,0.0001728506,0.14637806,1
100,13374806,1124.101,1655.999,-109888.7493,0.00017518216,0.14746153,1
100,14923296,1127.5509,1649.1876,-109068.5936,0.00017777141,0.1486517,1
100,16651064,1131.3077,1642.0654,-108144.8455,0.0001806466,0.14995738,1
100,18578868,1135.3915,1634.6567,-107104.1874,0.00018383926,0.15138784,1
100,20729866,1139.8223,1626.9921,-105931.628,0.00018738458,0.15295272,1
100,23129899,1144.6204,1619.1084,-104610.3128,0.00019132197,0.15466206,1
100,25807800,1149.806,1611.0485,-103121.3194,0.00019569564,0.1565262,1
100,28795740,1155.3989,1602.8608,-101443.434,0.0002005553,0.15855578,1
100,32129613,1161.4187,1594.5992,-99552.9115,0.00020595704,0.16076158,1
100,35849470,1167.8844,1586.3224,-97423.21461,0.00021196428,0.16315453,1
100,40000000,1174.8143,1578.0927,-95024.73367,0.00021864895,0.16574555,1
110,500000,19.372792,1071.8225,91861.94345,8.53855e-06,0.010664299,1
110,557888.3,1035.5282,1806.6038,-98635.64134,0.00012154715,0.12193138,1
110,622478.71,1035.7775,1805.6382,-98612.67905,0.00012165962,0.12200236,1
110,694547.18,1036.055,1804.5668,-98586.98822,0.00012178499,0.12208145,1
110,774959.49,1036.3639,1803.3786,-98558.23634,0.00012192471,0.12216955,1
110,864681.67,1036.7076,1802.0619,-98526.04858,0.00012208042,0.12226767,1
110,964791.58,1037.0898,1800.6038,-98490.00197,0.00012225392,0.12237694,1
110,1076491.9,1037.5149,1798.9905,-98449.61881,0.00012244721,0.12249859,1
110,1201124.4,1037.9873,1797.2072,-98404.35905,0.00012266251,0.122634,1
110,1340186.5,1038.5122,1795.2379,-98353.61155,0.00012290229,0.12278467,1
110,1495348.8,1039.0952,1793.0657,-98296.68401,0.00012316929,0.12295229,1
110,1668475.2,1039.7422,1790.6726,-98232.79137,0.00012346652,0.12313869,1
110,1861645.6,1040.46,1788.0396,-98161.04248,0.00012379734,0.12334591,1
110,2077180.6,1041.2558,1785.1471,-98080.42467,0.00012416545,0.12357619,1
110,2317669.5,1042.1376,1781.9746,-97989.78612,0.00012457494,0.12383197,1
110,2586001.4,1043.1138,1778.5012,-97887.81539,0.00012503034,0.12411597,1
110,2885399.8,1044.1938,1774.7056,-97773.01805,0.00012553663,0.12443111,1
110,3219461.6,1045.3875,1770.5667,-97643.68977,0.00012609932,0.12478064,1
110,3592199.9,1046.7058,1766.0636,-97497.88543,0.00012672447,0.12516807,1
110,4008092.6,1048.1601,1761.1764,-97333.38392,0.00012741877,0.12559723,1
110,4472136,1049.7628,1755.8865,-97147.64781,0.00012818956,0.12607228,1
110,4989904.7,1051.5269,1750.1769,-96937.77763,0.00012904492,0.12659773,1
110,5567618.9,1053.4664,1744.0332,-96700.45988,0.00012999375,0.12717846,1
110,6212218.8,1055.5958,1737.4442,-96431.90839,0.00013104581,0.12781972,1
110,6931448.4,1057.9304,1730.4021,-96127.79822,0.00013221183,0.12852717,1
110,7733948,1060.4863,1722.9038,-95783.19159,0.00013350361,0.12930686,1
110,8629358.2,1063.28,1714.9509,-95392.45521,0.0001349341,0.13016526,1
110,9628435.9,1066.3288,1706.5507,-94949.16836,0.00013651756,0.13110928,1
110,10743184,1069.65,1697.7168,-94446.02114,0.00013826967,0.13214622,1
110,11986993,1073.2618,1688.4688,-93874.70237,0.00014020769,0.13328381,1
110,13374806,1077.1824,1678.8333,-93225.77661,0.00014235067,0.13453019,1
110,14923296,1081.4299,1668.8438,-92488.54961,0.00014471967,0.13589389,1
110,16651064,1086.0229,1658.5403,-91650.92184,0.00014733795,0.13738378,1
110,18578868,1090.9796,1647.9694,-90699.22937,0.00015023137,0.13900903,1
110,20729866,1096.318,1637.1837,-89618.0716,0.00015342864,0.14077902,1
110,23129899,1102.0558,1626.2411,-88390.12493,0.00015696177,0.14270308,1
110,25807800,1108.2103,1615.2043,-86995.94186,0.00016086656,0.14478957,1
110,28795740,1114.7982,1604.1398,-85413.73425,0.00016518312,0.14703596,1
110,32129613,1121.8355,1593.1167,-83619.13983,0.00016995656,0.14950181,1
110,35849470,1129.3373,1582.2061,-81584.97051,0.00017523775,0.15216475,1
110,40000000,1137.3179,1571.4797,-79280.94094,0.00018108424,0.15503515,1
120,500000,17.309224,1019.6333,102263.6183,9.2969018e-06,0.011520707,1
120,557888.3,19.508212,1036.5977,101426.1857,9.3093194e-06,0.011609467,1
120,622478.71,22.020329,1057.3462,100468.3715,9.3236352e-06,0.011713035,1
120,694547.18,24.901917,1083.3718,99367.11501,9.3402487e-06,0.011834904,1
120,774959.49,28.224364,1117.1326,98091.93375,9.3596921e-06,0.011979915,1
120,864681.67,32.080725,1162.9059,96600.68672,9.3826981e-06,0.012155143,1
120,964791.58,36.597152,1228.6272,94831.61697,9.4103213e-06,0.01237175,1
120,1076491.9,974.15528,1925.5409,-79896.06357,9.7525922e-05,0.10730353,1
120,1201124.4,974.84326,1921.9054,-79876.36983,9.7754153e-05,0.10747243,1
120,1340186.5,975.60555,1917.9147,-79853.77109,9.8007854e-05,0.10766008,1
120,1495348.8,976.44958,1913.5416,-79827.79263,9.8289764e-05,0.10786847,1
120,1668475.2,977.38339,1908.7582,-79797.87595,9.8602893e-05,0.10809978,1
120,1861645.6,978.41565,1903.5365,-79763.36366,9.8950549e-05,0.10835639,1
120,2077180.6,979.55568,1897.8485,-79723.48186,9.9336362e-05,0.10864091,1
120,2317669.5,980.81349,1891.6672,-79677.31955,9.9764308e-05,0.10895619,1
120,2586001.4,982.19974,1884.9666,-79623.80476,0.00010023874,0.10930531,1
120,2885399.8,983.72581,1877.7226,-79561.67697,0.00010076442,0.10969164,1
120,3219461.6,985.4037,1869.914,-79489.45544,0.00010134655,0.11011881,1
120,3592199.9,987.2461,1861.5226,-79405.40289,0.00010199079,0.11059076,1
120,4008092.6,989.26632,1852.5345,-79307.48423,0.00010270334,0.11111174,1
120,4472136,991.47824,1842.9407,-79193.31985,0.00010349092,0.1116863,1
120,4989904.7,993.89628,1832.7378,-79060.13307,0.00010436087,0.11231935,1
120,5567618.9,996.53533,1821.9289,-78904.69126,0.00010532116,0.11301613,1
120,6212218.8,999.41068,1810.5241,-78723.24043,0.00010638048,0.11378224,1
120,6931448.4,1002.538,1798.5408,-78511.43277,0.00010754827,0.11462364,1
120,7733948,1005.933,1786.0044,-78264.24687,0.00010883484,0.11554666,1
120,8629358.2,1009.6118,1772.948,-77975.90031,0.00011025141,0.116558,1
120,9628435.9,1013.5905,1759.4128,-77639.75432,0.00011181021,0.11766473,1
120,10743184,1017.885,1745.4474,-77248.21007,0.00011352463,0.11887429,1
120,11986993,1022.5112,1731.1078,-76792.59635,0.00011540935,0.12019451,1
120,13374806,1027.4848,1716.456,-76263.04807,0.00011748045,0.12163356,1
120,14923296,1032.8211,1701.5599,-75648.37523,0.00011975565,0.12319995,1
120,16651064,1038.5352,1686.492,-74935.92154,0.00012225449,0.12490254,1
120,18578868,1044.6416,1671.3279,-74111.41216,0.00012499859,0.12675045,1
120,20729866,1051.1542,1656.1461,-73158.78956,0.00012801195,0.1287531,1
120,23129899,1058.0867,1641.0258,-72060.03662,0.00013132127,0.1309201,1
120,25807800,1065.4519,1626.0464,-70794.9857,0.00013495635,0.13326121,1
120,28795740,1073.2618,1611.2865,-69341.11244,0.00013895056,0.13578625,1
120,32129613,1081.5282,1596.8223,-67673.31285,0.00014334137,0.13850496,1
120,35849470,1090.2616,1582.7272,-65763.66187,0.00014817096,0.14142676,1
120,40000000,1099.472,1569.071,-63581.15174,0.00015348697,0.14456006,1
130,500000,15.704102,994.79777,112328.4678,1.0036895e-05,0.01239819,1
130,557888.3,17.654395,1006.71,111632.268,1.0050232e-05,0.012473364,1
130,622478.71,19.867951,1020.6569,110842.7352,1.0065458e-05,0.012559856,1
130,694547.18,22.386865,1037.1244,109945.0826,1.0082911e-05,0.012659859,1
130,774959.49,25.262226,1056.7769,108921.3458,1.0103022e-05,0.012776176,1
130,864681.67,28.556933,1080.5555,107749.3393,1.0126343e-05,0.012912456,1
130,964791.58,32.349789,1109.8484,106401.0837,1.0153603e-05,0.013073583,1
130,1076491.9,36.741746,1146.8058,104840.3232,1.0185794e-05,0.013266313,1
130,1201124.4,41.865882,1194.9546,103018.3726,1.0224313e-05,0.013500407,1
130,1340186.5,47.904465,1260.4955,100866.6679,1.0271216e-05,0.013790828,1
130,1495348.8,55.120775,1355.3258,98282.15349,1.0329707e-05,0.014162523,1
130,1668475.2,63.926106,1505.1558,95094.97067,1.0405203e-05,0.01466247,1
130,1861645.6,903.47585,2145.3446,-59691.49947,7.7811277e-05,0.092831143,1
130,2077180.6,905.35785,2130.5242,-59743.65021,7.8266607e-05,0.093204456,1
130,2317669.5,907.41301,2114.7848,-59796.38643,7.8767946e-05,0.093615647,1
130,2586001.4,909.65347,2098.1331,-59848.81233,7.9319432e-05,0.094068108,1
130,2885399.8,912.09166,2080.5856,-59899.79078,7.992551e-05,0.094565468,1
130,3219461.6,914.74019,2062.1696,-59947.90356,8.0590952e-05,0.095111599,1
130,3592199.9,917.61183,2042.9231,-59991.40767,8.1320882e-05,0.095710628,1
130,4008092.6,920.71942,2022.895,-60028.18761,8.2120803e-05,0.096366945,1
130,4472136,924.07576,2002.1443,-60055.70356,8.2996626e-05,0.09708521,1
130,4989904.7,927.69361,1980.74,-60070.9353,8.3954715e-05,0.097870367,1
130,5567618.9,931.58556,1958.7598,-60070.32183,8.500192e-05,0.098727653,1
130,6212218.8,935.76402,1936.2888,-60049.69631,8.614564e-05,0.099662604,1
130,6931448.4,940.24115,1913.4185,-60004.21633,8.7393878e-05,0.10068107,1
130,7733948,945.02881,1890.2451,-59928.28885,8.8755314e-05,0.10178924,1
130,8629358.2,950.13858,1866.8677,-59815.48956,9.0239389e-05,0.1029936,1
130,9628435.9,955.58167,1843.3871,-59658.47605,9.1856401e-05,0.10430102,1
130,10743184,961.36899,1819.9038,-59448.89411,9.3617617e-05,0.10571869,1
130,11986993,967.51108,1796.5172,-59177.2764,9.5535403e-05,0.10725415,1
130,13374806,974.01816,1773.3236,-58832.93265,9.762337e-05,0.10891532,1
130,14923296,980.90011,1750.4158,-58403.8305,9.9896541e-05,0.11071043,1
130,16651064,988.16649,1727.8818,-57876.46588,0.00010237155,0.11264805,1
130,18578868,995.82656,1705.804,-57235.72187,0.00010506685,0.11473705,1
130,20729866,1003.8893,1684.2593,-56464.71499,0.000108003,0.11698659,1
130,23129899,1012.3632,1663.318,-55544.62755,0.00011120288,0.11940604,1
130,25807800,1021.2568,1643.0441,-54454.52489,0.00011469212,0.12200493,1
130,28795740,1030.578,1623.4953,-53171.15611,0.0001184994,0.12479292,1
130,32129613,1040.3343,1604.7225,-51668.7367,0.00012265693,0.12777965,1
