# Ignis real-fluid property table: methane
# generated 2026-09-17T08:54:19Z by tools/build_coolant_tables.py
# source: CoolProp 8.0.0 reference EOS for Methane
# units: T[K] p[Pa] rho[kg/m3] cp[J/(kg K)] h[J/kg] mu[Pa s] k[W/(m K)] valid[0/1]
# critical: Tc=190.564003 pc=4599200.474282 rhoc=162.660158 Ttriple=90.694100 M=0.016042800 acentric=0.011420
# saturation curve (p[Pa],Tsat[K]); NaN above the critical pressure
#sat 500000:135.35123 557888.3:137.36051 622478.71:139.4301 694547.18:141.56233 774959.49:143.75959 864681.67:146.02437 964791.58:148.35921 1076491.9:150.7667 1201124.4:153.24947 1340186.5:155.81019 1495348.8:158.45149 1668475.2:161.17599 1861645.6:163.98619 2077180.6:166.88439 2317669.5:169.87261 2586001.4:172.95237 2885399.8:176.12439 3219461.6:179.38813 3592199.9:182.74073 4008092.6:186.17472 4472136:189.66956 4989904.7:nan 5567618.9:nan 6212218.8:nan 6931448.4:nan 7733948:nan 8629358.2:nan 9628435.9:nan 10743184:nan 11986993:nan 13374806:nan 14923296:nan 16651064:nan 18578868:nan 20729866:nan 23129899:nan 25807800:nan 28795740:nan 32129613:nan 35849470:nan 40000000:nan
#grid nT=145 np=41
T,p,rho,cp,h,mu,k,valid
95,500000,446.04282,3381.2483,-56504.30397,0.00018061822,0.20642452,1
95,557888.3,446.08327,3380.8782,-56411.73941,0.00018074102,0.20647806,1
95,622478.71,446.12837,3380.4661,-56308.4425,0.00018087802,0.20653777,1
95,694547.18,446.17865,3380.0074,-56193.16697,0.00018103089,0.20660436,1
95,774959.49,446.23469,3379.4971,-56064.5213,0.00018120145,0.20667862,1
95,864681.67,446.29715,3378.9293,-55920.95182,0.00018139176,0.20676142,1
95,964791.58,446.36676,3378.298,-55760.72356,0.00018160409,0.20685373,1
95,1076491.9,446.44433,3377.5962,-55581.89905,0.000181841,0.20695665,1
95,1201124.4,446.53074,3376.8165,-55382.31437,0.00018210533,0.20707139,1
95,1340186.5,446.627,3375.9506,-55159.55257,0.00018240025,0.20719927,1
95,1495348.8,446.73421,3374.9894,-54910.9137,0.00018272931,0.2073418,1
95,1668475.2,446.85359,3373.9231,-54633.38136,0.00018309645,0.20750063,1
95,1861645.6,446.98648,3372.7411,-54323.58523,0.00018350607,0.20767761,1
95,2077180.6,447.13439,3371.4316,-53977.75899,0.00018396308,0.20787477,1
95,2317669.5,447.29895,3369.9822,-53591.69323,0.00018447298,0.20809438,1
95,2586001.4,447.48199,3368.3792,-53160.68262,0.00018504186,0.20833896,1
95,2885399.8,447.68551,3366.6082,-52679.46666,0.00018567656,0.20861127,1
95,3219461.6,447.91172,3364.6536,-52142.16319,0.00018638466,0.2089144,1
95,3592199.9,448.16305,3362.4992,-51542.19387,0.00018717465,0.20925176,1
95,4008092.6,448.44215,3360.1275,-50872.20042,0.00018805598,0.20962709,1
95,4472136,448.75193,3357.5205,-50123.95082,0.00018903919,0.21004457,1
95,4989904.7,449.09558,3354.6596,-49288.23389,0.00019013604,0.21050875,1
95,5567618.9,449.47656,3351.5256,-48354.74113,0.00019135961,0.21102469,1
95,6212218.8,449.89866,3348.0991,-47311.93417,0.00019272452,0.21159793,1
95,6931448.4,450.36597,3344.361,-46146.89618,0.00019424702,0.21223457,1
95,7733948,450.88291,3340.2925,-44845.16543,0.00019594523,0.21294129,1
95,8629358.2,451.45427,3335.876,-43390.54895,0.00019783934,0.21372543,1
95,9628435.9,452.0852,3331.0952,-41764.91419,0.00019995183,0.21459501,1
95,10743184,452.78119,3325.9361,-39947.95628,0.00020230769,0.21555878,1
95,11986993,453.54814,3320.3876,-37916.93855,0.00020493479,0.21662631,1
95,13374806,454.39227,3314.4423,-35646.40366,0.00020786407,0.21780802,1
95,14923296,455.32022,3308.0975,-33107.85249,0.00021112998,0.21911523,1
95,16651064,456.33895,3301.3559,-30269.38836,0.00021477078,0.22056024,1
95,18578868,nan,nan,nan,nan,nan,0
95,20729866,nan,nan,nan,nan,nan,0
95,23129899,nan,nan,nan,nan,nan,0
95,25807800,nan,nan,nan,nan,nan,0
95,28795740,nan,nan,nan,nan,nan,0
95,32129613,nan,nan,nan,nan,nan,0
95,35849470,nan,nan,nan,nan,nan,0
95,40000000,nan,nan,nan,nan,nan,0
97.0089,500000,443.32663,3390.1773,-49702.85952,0.00017019402,0.20390484,1
97.0089,557888.3,443.36844,3389.7802,-49611.06528,0.00017030917,0.2039596,1
97.0089,622478.71,443.41505,3389.3382,-49508.62598,0.00017043765,0.20402068,1
97.0089,694547.18,443.46701,3388.8462,-49394.30495,0.000170581,0.20408878,1
97.0089,774959.49,443.52492,3388.2987,-49266.72137,0.00017074094,0.20416473,1
97.0089,864681.67,443.58947,3387.6899,-49124.33327,0.0001709194,0.20424941,1
97.0089,964791.58,443.6614,3387.0128,-48965.41865,0.00017111852,0.20434382,1
97.0089,1076491.9,443.74154,3386.2604,-48788.05426,0.00017134068,0.20444907,1
97.0089,1201124.4,443.83082,3385.4244,-48590.09182,0.00017158855,0.2045664,1
97.0089,1340186.5,443.93027,3384.4962,-48369.13149,0.00017186512,0.20469716,1
97.0089,1495348.8,444.04102,3383.466,-48122.49205,0.00017217369,0.2048429,1
97.0089,1668475.2,444.16432,3382.3234,-47847.17755,0.00017251797,0.20500529,1
97.0089,1861645.6,444.30157,3381.057,-47539.83987,0.00017290209,0.20518623,1
97.0089,2077180.6,444.45431,3379.6543,-47196.7368,0.00017333065,0.20538778,1
97.0089,2317669.5,444.62423,3378.1021,-46813.68497,0.00017380881,0.20561226,1
97.0089,2586001.4,444.8132,3376.3859,-46386.00711,0.00017434227,0.20586223,1
97.0089,2885399.8,445.02328,3374.4903,-45908.47273,0.00017493745,0.20614053,1
97.0089,3219461.6,445.25675,3372.399,-45375.2317,0.00017560147,0.20645029,1
97.0089,3592199.9,445.51608,3370.0945,-44779.73959,0.00017634227,0.20679497,1
97.0089,4008092.6,445.80402,3367.5587,-44114.67384,0.00017716872,0.20717841,1
97.0089,4472136,446.12353,3364.7724,-43371.83966,0.00017809071,0.20760483,1
97.0089,4989904.7,446.47789,3361.7161,-42542.06441,0.00017911925,0.20807888,1
97.0089,5567618.9,446.87063,3358.3696,-41615.07895,0.00018026662,0.20860569,1
97.0089,6212218.8,447.30563,3354.7127,-40579.38466,0.0001815465,0.20919089,1
97.0089,6931448.4,447.78706,3350.7255,-39422.10409,0.00018297414,0.20984067,1
97.0089,7733948,448.31943,3346.3886,-38128.81379,0.00018456653,0.21056181,1
97.0089,8629358.2,448.90763,3341.6836,-36683.35696,0.00018634257,0.21136174,1
97.0089,9628435.9,449.55686,3336.5941,-35067.63394,0.00018832332,0.21224858,1
97.0089,10743184,450.27273,3331.1058,-33261.36821,0.00019053222,0.2132312,1
97.0089,11986993,451.06119,3325.2077,-31241.84537,0.00019299534,0.21431927,1
97.0089,13374806,451.92855,3318.8928,-28983.6226,0.00019574168,0.21552329,1
97.0089,14923296,452.8815,3312.1588,-26458.20579,0.00019880346,0.21685471,1
97.0089,16651064,453.92705,3305.0096,-23633.69179,0.00020221652,0.21832593,1
97.0089,18578868,455.07255,3297.4557,-20474.3727,0.00020602062,0.2199504,1
97.0089,20729866,456.32564,3289.5153,-16940.29962,0.00021025991,0.22174267,1
97.0089,23129899,457.69424,3281.2158,-12986.80281,0.00021498339,0.22371849,1
97.0089,25807800,nan,nan,nan,nan,nan,0
97.0089,28795740,nan,nan,nan,nan,nan,0
97.0089,32129613,nan,nan,nan,nan,nan,0
97.0089,35849470,nan,nan,nan,nan,nan,0
97.0089,40000000,nan,nan,nan,nan,nan,0
99.0178,500000,440.58785,3399.8513,-42882.71415,0.00016076807,0.2013311,1
99.0178,557888.3,440.63108,3399.4253,-42791.74635,0.00016087644,0.2013871,1
99.0178,622478.71,440.67928,3398.951,-42690.22704,0.00016099735,0.20144956,1
99.0178,694547.18,440.73301,3398.4233,-42576.9299,0.00016113226,0.20151921,1
99.0178,774959.49,440.7929,3397.8361,-42450.48547,0.00016128279,0.20159688,1
99.0178,864681.67,440.85964,3397.1831,-42309.36437,0.00016145074,0.20168347,1
99.0178,964791.58,440.93401,3396.457,-42151.85844,0.00016163813,0.20178001,1
99.0178,1076491.9,441.01687,3395.6502,-41976.05962,0.00016184721,0.20188762,1
99.0178,1201124.4,441.10917,3394.754,-41779.83635,0.00016208049,0.20200758,1
99.0178,1340186.5,441.21197,3393.759,-41560.80705,0.00016234077,0.20214127,1
99.0178,1495348.8,441.32644,3392.6549,-41316.31049,0.00016263116,0.20229026,1
99.0178,1668475.2,441.45387,3391.4306,-41043.37249,0.00016295517,0.20245627,1
99.0178,1861645.6,441.59571,3390.0738,-40738.66862,0.00016331666,0.20264121,1
99.0178,2077180.6,441.75353,3388.5715,-40398.48231,0.00016371998,0.20284721,1
99.0178,2317669.5,441.92907,3386.9094,-40018.6579,0.00016416996,0.20307663,1
99.0178,2586001.4,442.12428,3385.0722,-39594.54785,0.000164672,0.20333208,1
99.0178,2885399.8,442.34125,3383.0437,-39120.95355,0.0001652321,0.20361643,1
99.0178,3219461.6,442.58234,3380.8064,-38592.05879,0.00016585698,0.2039329,1
99.0178,3592199.9,442.85008,3378.3421,-38001.35499,0.00016655412,0.20428499,1
99.0178,4008092.6,443.14728,3375.6314,-37341.55725,0.00016733184,0.20467662,1
99.0178,4472136,443.477,3372.6543,-36604.51002,0.00016819946,0.20511208,1
99.0178,4989904.7,443.84257,3369.3903,-35781.08111,0.00016916732,0.20559609,1
99.0178,5567618.9,444.24764,3365.8183,-34861.04265,0.00017024698,0.20613386,1
99.0178,6212218.8,444.69614,3361.9173,-33832.93744,0.0001714513,0.20673112,1
99.0178,6931448.4,445.19235,3357.6664,-32683.92903,0.00017279463,0.20739413,1
99.0178,7733948,445.74086,3353.0458,-31399.63354,0.00017429292,0.20812978,1
99.0178,8629358.2,446.34663,3348.0366,-29963.93134,0.00017596395,0.20894559,1
99.0178,9628435.9,447.01498,3342.622,-28358.75633,0.00017782751,0.20984977,1
99.0178,10743184,447.75157,3336.7879,-26563.86051,0.00017990562,0.21085129,1
99.0178,11986993,448.56244,3330.5234,-24556.55145,0.00018222276,0.21195992,1
99.0178,13374806,449.45398,3323.822,-22311.39995,0.00018480617,0.21318627,1
99.0178,14923296,450.43291,3316.6824,-19799.91548,0.0001876861,0.21454187,1
99.0178,16651064,451.50631,3309.1095,-16990.1863,0.00019089616,0.21603922,1
99.0178,18578868,452.68155,3301.1152,-13846.48195,0.00019447365,0.21769186,1
99.0178,20729866,453.9663,3292.7197,-10328.81489,0.00019845996,0.21951442,1
99.0178,23129899,455.36845,3283.9522,-6392.458778,0.00020290098,0.22152273,1
99.0178,25807800,456.89615,3274.8518,-1987.420528,0.00020784756,0.22373386,1
99.0178,28795740,458.55769,3265.4684,2942.136679,0.000213356,0.22616625,1
99.0178,32129613,460.36152,3255.8632,8458.522125,0.00021948863,0.22883981,1
99.0178,35849470,nan,nan,nan,nan,nan,0
99.0178,40000000,nan,nan,nan,nan,nan,0
101.027,500000,437.82511,3410.2159,-36042.43774,0.00015220788,0.19870942,1
101.027,557888.3,437.86985,3409.7587,-35952.3567,0.00015231022,0.1987667,1
101.027,622478.71,437.91973,3409.2498,-35851.82448,0.00015242441,0.19883057,1
101.027,694547.18,437.97533,3408.6835,-35739.62578,0.00015255181,0.19890179,1
101.027,774959.49,438.03729,3408.0535,-35614.40335,0.00015269396,0.1989812,1
101.027,864681.67,438.10634,3407.353,-35474.64126,0.00015285257,0.19906973,1
101.027,964791.58,438.18328,3406.5742,-35318.64612,0.00015302953,0.19916844,1
101.027,1076491.9,438.269,3405.7089,-35144.52614,0.00015322698,0.19927846,1
101.027,1201124.4,438.36448,3404.7479,-34950.16757,0.00015344728,0.19940109,1
101.027,1340186.5,438.47081,3403.6811,-34733.20836,0.00015369307,0.19953776,1
101.027,1495348.8,438.5892,3402.4976,-34491.00858,0.0001539673,0.19969006,1
101.027,1668475.2,438.72099,3401.1855,-34220.61727,0.00015427326,0.19985974,1
101.027,1861645.6,438.86765,3399.7318,-33918.73519,0.00015461463,0.20004875,1
101.027,2077180.6,439.03081,3398.1225,-33581.67306,0.00015499549,0.20025928,1
101.027,2317669.5,439.21228,3396.3426,-33205.30463,0.0001554204,0.20049371,1
101.027,2586001.4,439.41404,3394.3758,-32785.01396,0.00015589447,0.20075471,1
101.027,2885399.8,439.63826,3392.2048,-32315.6362,0.00015642335,0.20104521,1
101.027,3219461.6,439.88734,3389.8113,-31791.39099,0.00015701339,0.20136848,1
101.027,3592199.9,440.16392,3387.176,-31205.80763,0.00015767165,0.20172809,1
101.027,4008092.6,440.47085,3384.2785,-30551.64092,0.00015840598,0.20212802,1
101.027,4472136,440.81128,3381.0979,-29820.77652,0.00015922516,0.20257262,1
101.027,4989904.7,441.18862,3377.6125,-29004.12467,0.00016013897,0.20306671,1
101.027,5567618.9,441.6066,3373.8004,-28091.5006,0.0001611583,0.20361557,1
101.027,6212218.8,442.06925,3369.6397,-27071.49026,0.00016229528,0.204225,1
101.027,6931448.4,442.58092,3365.109,-25931.29964,0.00016356344,0.20490137,1
101.027,7733948,443.1463,3360.1877,-24656.58563,0.00016497782,0.20565164,1
101.027,8629358.2,443.77045,3354.8566,-23231.26663,0.00016655518,0.20648343,1
101.027,9628435.9,444.45875,3349.0989,-21637.31048,0.00016831417,0.20740505,1
101.027,10743184,445.21696,3342.9003,-19854.49764,0.00017027552,0.20842556,1
101.027,11986993,446.05119,3336.2506,-17860.15695,0.00017246231,0.20955481,1
101.027,13374806,446.96788,3329.144,-15628.87166,0.00017490016,0.21080353,1
101.027,14923296,447.97384,3321.5801,-13132.15279,0.00017761755,0.21218331,1
101.027,16651064,449.07617,3313.5654,-10338.07752,0.0001806461,0.21370676,1
101.027,18578868,450.28226,3305.1134,-7210.889565,0.00018402086,0.21538747,1
101.027,20729866,451.59979,3296.2464,-3710.558924,0.00018778075,0.21724017,1
101.027,23129899,453.03666,3286.9959,207.7016441,0.00019196884,0.21928074,1
101.027,25807800,454.60096,3277.4035,4593.966284,0.00019663285,0.22152631,1
101.027,28795740,456.30093,3267.5216,9504.17448,0.00020182559,0.22399538,1
101.027,32129613,458.14494,3257.414,15000.76103,0.00020760542,0.22670789,1
101.027,35849470,460.14141,3247.1563,21153.34039,0.00021403686,0.22968536,1
101.027,40000000,462.29878,3236.836,28039.44822,0.00022119111,0.23295103,1
103.036,500000,435.037,3421.2439,-29180.67094,0.00014440226,0.19604533,1
103.036,557888.3,435.08333,3420.753,-29091.54177,0.00014449923,0.1961039,1
103.036,622478.71,435.13498,3420.2066,-28992.06899,0.00014460743,0.19616921,1
103.036,694547.18,435.19255,3419.5987,-28881.04916,0.00014472814,0.19624203,1
103.036,774959.49,435.2567,3418.9226,-28757.13806,0.00014486283,0.19632322,1
103.036,864681.67,435.3282,3418.1708,-28618.83414,0.00014501311,0.19641374,1
103.036,964791.58,435.40785,3417.3351,-28464.45984,0.00014518078,0.19651465,1
103.036,1076491.9,435.49658,3416.4067,-28292.14071,0.00014536786,0.19662713,1
103.036,1201124.4,435.59541,3415.3758,-28099.78206,0.00014557658,0.1967525,1
103.036,1340186.5,435.70546,3414.2316,-27885.04266,0.00014580945,0.1968922,1
103.036,1495348.8,435.82798,3412.9625,-27645.30529,0.00014606927,0.19704786,1
103.036,1668475.2,435.96435,3411.5558,-27377.64373,0.00014635915,0.19722129,1
103.036,1861645.6,436.1161,3409.9977,-27078.78556,0.00014668257,0.19741446,1
103.036,2077180.6,436.28489,3408.2733,-26745.07051,0.00014704339,0.19762958,1
103.036,2317669.5,436.4726,3406.3666,-26372.40358,0.00014744595,0.19786912,1
103.036,2586001.4,436.68125,3404.2604,-25956.20232,0.00014789506,0.19813577,1
103.036,2885399.8,436.9131,3401.9365,-25491.33761,0.00014839609,0.19843252,1
103.036,3219461.6,437.1706,3399.3754,-24972.06701,0.00014895505,0.1987627,1
103.036,3592199.9,437.45645,3396.5567,-24391.95976,0.0001495786,0.19912995,1
103.036,4008092.6,437.77361,3393.4592,-23743.81242,0.0001502742,0.19953829,1
103.036,4472136,438.12528,3390.0607,-23019.55394,0.00015105014,0.19999218,1
103.036,4989904.7,438.51498,3386.3386,-22210.13894,0.00015191568,0.20049648,1
103.036,5567618.9,438.94651,3382.2702,-21305.42756,0.00015288111,0.20105657,1
103.036,6212218.8,439.42398,3377.8328,-20294.05056,0.00015395792,0.20167832,1
103.036,6931448.4,439.95184,3373.0042,-19163.25775,0.00015515889,0.20236819,1
103.036,7733948,440.53489,3367.7634,-17898.74787,0.00015649825,0.20313323,1
103.036,8629358.2,441.17824,3362.0909,-16484.47795,0.00015799183,0.20398114,1
103.036,9628435.9,441.88738,3355.9698,-14902.44998,0.00015965725,0.20492033,1
103.036,10743184,442.66815,3349.3863,-13132.47245,0.0001615141,0.20595994,1
103.036,11986993,443.52673,3342.3307,-11151.89452,0.00016358415,0.20710992,1
103.036,13374806,444.46963,3334.7979,-8935.310114,0.0001658916,0.20838106,1
103.036,14923296,445.50369,3326.7892,-6454.22951,0.0001684633,0.20978506,1
103.036,16651064,446.63606,3318.3125,-3676.715662,0.00017132907,0.21133459,1
103.036,18578868,447.87416,3309.3835,-566.9826699,0.00017452195,0.21304333,1
103.036,20729866,449.22565,3300.0267,2915.046306,0.00017807856,0.21492604,1
103.036,23129899,450.69843,3290.2763,6814.224339,0.00018203947,0.21699868,1
103.036,25807800,452.30053,3280.1766,11180.71191,0.00018644955,0.21927842,1
103.036,28795740,454.04015,3269.7829,16070.55662,0.00019135841,0.2217838,1
103.036,32129613,455.92555,3259.1618,21546.32417,0.00019682086,0.22453478,1
103.036,35849470,457.96503,3248.3915,27677.78341,0.00020289737,0.22755291,1
103.036,40000000,460.16691,3237.5619,34542.6484,0.00020965469,0.23086145,1
105.045,500000,432.22203,3432.9302,-22296.08604,0.00013725739,0.19334379,1
105.045,557888.3,432.27004,3432.4029,-22207.97915,0.00013734957,0.19340368,1
105.045,622478.71,432.32355,3431.816,-22109.6441,0.00013745241,0.19347046,1
105.045,694547.18,432.3832,3431.163,-21999.89011,0.00013756715,0.19354492,1
105.045,774959.49,432.44968,3430.4368,-21877.38694,0.00013769518,0.19362794,1
105.045,864681.67,432.52374,3429.6295,-21740.6484,0.00013783802,0.19372049,1
105.045,964791.58,432.60626,3428.7322,-21588.01386,0.00013799739,0.19382366,1
105.045,1076491.9,432.69818,3427.7356,-21417.62743,0.00013817521,0.19393865,1
105.045,1201124.4,432.80054,3426.6291,-21227.41475,0.00013837359,0.1940668,1
105.045,1340186.5,432.91452,3425.4012,-21015.0568,0.00013859493,0.1942096,1
105.045,1495348.8,433.0414,3424.0396,-20777.96062,0.00013884188,0.19436871,1
105.045,1668475.2,433.18261,3422.5307,-20513.22631,0.00013911739,0.19454595,1
105.045,1861645.6,433.33971,3420.8599,-20217.61001,0.00013942477,0.19474336,1
105.045,2077180.6,433.51444,3419.0113,-19887.48227,0.00013976769,0.19496318,1
105.045,2317669.5,433.70872,3416.9679,-19518.78126,0.00014015027,0.19520792,1
105.045,2586001.4,433.92464,3414.7115,-19106.96004,0.00014057707,0.19548033,1
105.045,2885399.8,434.16452,3412.2228,-18646.92731,0.00014105321,0.19578346,1
105.045,3219461.6,434.43088,3409.4813,-18132.98066,0.00014158436,0.19612067,1
105.045,3592199.9,434.7265,3406.4656,-17558.7314,0.00014217688,0.19649569,1
105.045,4008092.6,435.0544,3403.1531,-16917.02001,0.00014283783,0.19691261,1
105.045,4472136,435.4179,3399.5209,-16199.8208,0.00014357508,0.19737592,1
105.045,4989904.7,435.82057,3395.5453,-15398.13471,0.00014439742,0.1978906,1
105.045,5567618.9,436.26631,3391.2026,-14501.86865,0.00014531461,0.19846208,1
105.045,6212218.8,436.75933,3386.4694,-13499.69975,0.00014633754,0.19909633,1
105.045,6931448.4,437.30417,3381.323,-12378.92291,0.00014747832,0.19979987,1
105.045,7733948,437.90571,3375.7418,-11125.27959,0.00014875044,0.20057984,1
105.045,8629358.2,438.56915,3369.7064,-9722.765941,0.00015016891,0.20144404,1
105.045,9628435.9,439.30008,3363.1998,-8153.417951,0.00015175041,0.20240096,1
105.045,10743184,440.1044,3356.2087,-6397.071456,0.00015351349,0.20345981,1
105.045,11986993,440.98837,3348.7242,-4431.094495,0.00015547875,0.20463064,1
105.045,13374806,441.95855,3340.7425,-2230.089583,0.00015766907,0.20592432,1
105.045,14923296,443.02185,3332.2663,234.4366674,0.00016010986,0.20735261,1
105.045,16651064,444.18543,3323.3054,2994.439161,0.00016282926,0.20892825,1
105.045,18578868,445.45673,3313.8781,6085.737757,0.0001658585,0.21066498,1
105.045,20729866,446.84342,3304.0113,9548.461148,0.00016923215,0.21257763,1
105.045,23129899,448.35334,3293.7422,13427.53376,0.00017298844,0.21468218,1
105.045,25807800,449.9945,3283.1181,17773.20829,0.00017716966,0.21699585,1
105.045,28795740,451.77501,3272.1975,22641.64648,0.00018182254,0.2195372,1
105.045,32129613,453.70302,3261.0501,28095.55087,0.00018699862,0.22232622,1
105.045,35849470,455.78673,3249.757,34204.85025,0.00019275474,0.22538445,1
105.045,40000000,458.0343,3238.4106,41047.44191,0.00019915353,0.22873517,1
107.053,500000,429.37861,3445.2886,-15387.35641,0.00013069362,0.19060926,1
107.053,557888.3,429.4284,3444.7216,-15300.34821,0.00013078151,0.19067051,1
107.053,622478.71,429.48389,3444.0907,-15203.23582,0.00013087957,0.1907388,1
107.053,694547.18,429.54574,3443.3888,-15094.842,0.00013098898,0.19081494,1
107.053,774959.49,429.61466,3442.6083,-14973.85149,0.00013111104,0.19089983,1
107.053,864681.67,429.69145,3441.7406,-14838.79457,0.00013124724,0.19099446,1
107.053,964791.58,429.777,3440.7766,-14688.02868,0.00013139919,0.19109994,1
107.053,1076491.9,429.87228,3439.7058,-14519.7178,0.00013156872,0.1912175,1
107.053,1201124.4,429.97838,3438.5173,-14331.80926,0.00013175786,0.19134851,1
107.053,1340186.5,430.09651,3437.1988,-14122.00781,0.00013196889,0.19149449,1
107.053,1495348.8,430.228,3435.7369,-13887.74628,0.00013220432,0.19165712,1
107.053,1668475.2,430.37431,3434.1173,-13626.15286,0.00013246697,0.19183827,1
107.053,1861645.6,430.53707,3432.3244,-13334.01406,0.00013276,0.19204001,1
107.053,2077180.6,430.71807,3430.3414,-13007.73323,0.00013308691,0.19226465,1
107.053,2317669.5,430.91928,3428.1502,-12643.2837,0.0001334516,0.1925147,1
107.053,2586001.4,431.14287,3425.7316,-12236.15616,0.00013385844,0.192793,1
107.053,2885399.8,431.39121,3423.065,-11781.2993,0.00013431228,0.19310263,1
107.053,3219461.6,431.6669,3420.129,-11273.05296,0.00013481855,0.19344703,1
107.053,3592199.9,431.97281,3416.9008,-10705.07277,0.00013538327,0.19382998,1
107.053,4008092.6,432.31203,3413.357,-10070.24528,0.00013601317,0.19425562,1
107.053,4472136,432.68796,3409.4734,-9360.592271,0.00013671575,0.19472855,1
107.053,4989904.7,433.10427,3405.2254,-8567.163015,0.00013749936,0.19525379,1
107.053,5567618.9,433.56495,3400.5886,-7679.912918,0.00013837328,0.19583685,1
107.053,6212218.8,434.07429,3395.5387,-6687.566996,0.00013934787,0.19648378,1
107.053,6931448.4,434.63693,3390.0523,-5577.466389,0.00014043463,0.19720119,1
107.053,7733948,435.25784,3384.1079,-4335.396013,0.00014164639,0.19799631,1
107.053,8629358.2,435.94232,3377.6857,-2945.391299,0.0001429974,0.19887699,1
107.053,9628435.9,436.69603,3370.7692,-1389.521854,0.00014450348,0.19985182,1
107.053,10743184,437.52495,3363.3457,352.3502415,0.00014618224,0.2009301,1
107.053,11986993,438.4354,3355.4072,2302.839883,0.00014805322,0.20212194,1
107.053,13374806,439.43402,3346.9515,4487.338587,0.00015013811,0.20343828,1
107.053,14923296,440.52773,3337.9831,6934.346822,0.00015246097,0.20489097,1
107.053,16651064,441.72374,3328.514,9675.841563,0.00015504847,0.20649278,1
107.053,18578868,443.0295,3318.565,12747.68159,0.00015793014,0.20825751,1
107.053,20729866,444.45264,3308.1662,16190.05306,0.00016113866,0.21020004,1
107.053,23129899,446.00099,3297.3578,20047.95788,0.00016471019,0.21233638,1
107.053,25807800,447.68249,3286.1906,24371.74743,0.00016868463,0.21468378,1
107.053,28795740,449.50516,3274.7265,29217.7042,0.00017310607,0.21726079,1
107.053,32129613,451.47706,3263.0385,34648.67398,0.00017802308,0.22008743,1
107.053,35849470,453.60624,3251.2107,40734.75155,0.00018348917,0.22318524,1
107.053,40000000,455.90071,3239.3383,47554.02268,0.00018956325,0.22657749,1
109.062,500000,426.50507,3458.3485,-8453.101464,0.00012464297,0.18784574,1
109.062,557888.3,426.55674,3457.7383,-8367.275108,0.00012472702,0.18790837,1
109.062,622478.71,426.61433,3457.0594,-8271.477745,0.0001248208,0.18797822,1
109.062,694547.18,426.67851,3456.3042,-8164.546707,0.00012492543,0.18805609,1
109.062,774959.49,426.75002,3455.4645,-8045.182754,0.00012504217,0.1881429,1
109.062,864681.67,426.8297,3454.5313,-7911.933799,0.00012517241,0.18823966,1
109.062,964791.58,426.91845,3453.4945,-7763.176647,0.00012531772,0.18834752,1
109.062,1076491.9,427.01729,3452.3432,-7597.096498,0.00012547985,0.18846773,1
109.062,1201124.4,427.12735,3451.0655,-7411.663915,0.00012566072,0.18860167,1
109.062,1340186.5,427.24987,3449.6483,-7204.608943,0.00012586251,0.18875091,1
109.062,1495348.8,427.38623,3448.0776,-6973.392013,0.00012608763,0.18891716,1
109.062,1668475.2,427.53794,3446.3378,-6715.171195,0.00012633878,0.18910232,1
109.062,1861645.6,427.70668,3444.4124,-6426.765352,0.00012661895,0.18930851,1
109.062,2077180.6,427.89431,3442.2836,-6104.612637,0.00012693151,0.18953807,1
109.062,2317669.5,428.10284,3439.9322,-5744.723744,0.00012728019,0.18979358,1
109.062,2586001.4,428.33452,3437.3378,-5342.629203,0.00012766914,0.1900779,1
109.062,2885399.8,428.59179,3434.4787,-4893.319977,0.000128103,0.19039419,1
109.062,3219461.6,428.87733,3431.3323,-4391.180454,0.00012858695,0.19074594,1
109.062,3592199.9,429.19408,3427.8746,-3829.912879,0.00012912675,0.19113699,1
109.062,4008092.6,429.54523,3424.0811,-3202.452129,0.0001297288,0.19157155,1
109.062,4472136,429.93425,3419.9266,-2500.869588,0.00013040027,0.19205429,1
109.062,4989904.7,430.36491,3415.3855,-1716.264809,0.00013114911,0.19259029,1
109.062,5567618.9,430.84129,3410.4325,-838.6434313,0.00013198418,0.19318515,1
109.062,6212218.8,431.36778,3405.0425,143.2202492,0.00013291534,0.19384499,1
109.062,6931448.4,431.9491,3399.1921,1241.937847,0.00013395355,0.1945765,1
109.062,7733948,432.59032,3392.859,2471.680497,0.00013511103,0.19538698,1
109.062,8629358.2,433.29684,3386.024,3848.373554,0.00013640133,0.19628438,1
109.062,9628435.9,434.07437,3378.6709,5389.914544,0.00013783951,0.19727735,1
109.062,10743184,434.929,3370.7878,7116.416628,0.00013944232,0.19837527,1
109.062,11986993,435.8671,3362.368,9050.479933,0.00014122833,0.19958831,1
109.062,13374806,436.89535,3353.4109,11217.49314,0.00014321813,0.20092749,1
109.062,14923296,438.02073,3343.9233,13645.96779,0.00014543457,0.20240469,1
109.062,16651064,439.25045,3333.9197,16367.90776,0.00014790294,0.20403277,1
109.062,18578868,440.59196,3323.4239,19419.21631,0.00015065124,0.20582555,1
109.062,20729866,442.05289,3312.4691,22840.14332,0.00015371043,0.20779794,1
109.062,23129899,443.64099,3301.0991,26675.77493,0.00015711473,0.20996597,1
109.062,25807800,445.36416,3289.3685,30976.56824,0.0001609019,0.21234692,1
109.062,28795740,447.23031,3277.3426,35798.9336,0.00016511357,0.21495933,1
